0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105
Anomalous Hedges - Mini Vandals,949.7079342754854,56348.53049224952,0.7064003,19.276613,8.0721486e-07,-4.3563386e-06,0.021042263,0.0007927181,129.19921875,0.4932354,0.13938932,0.49501306,0.1465765,0.49282563,0.14590138,0.46542856,0.14598297,0.48889732,0.1405015,0.49107584,0.1398993,0.49139848,0.14364481,0.48707438,0.12838645,0.487051,0.13779117,0.49526682,0.14121747,0.50204533,0.13965937,0.47216734,0.12697756,0.4628049,0.125294,0.51947427,0.13408986,0.48597014,0.14059308,0.5240919,0.1298792,0.50315934,0.13958631,0.49364337,0.13557307,0.4617052,0.13541286,0.5145772,0.16091731,0.47414628,0.15984392,0.519807,0.16182053,0.5204273,0.16084658,0.46543255,0.15776932,0.50868785,0.16651645,0.49507445,0.15575527,0.4716258,0.16990355,0.5053696,0.15631211,0.51102334,0.1606926,0.49978843,0.1700366,0.52387047,0.16034825,0.5026111,0.15650347,0.4559265,0.17031023,0.48188394,0.15885743,0.4780647,0.1641384,0.47727424,0.16416441,0.49990672,0.15287869,0.5151577,0.1652095,0.46196613,0.16833492,0.51209277,0.16049197,0.48410743,0.15395722,0.468085,0.15733461,0.5005199,0.16472527,0.48737746,0.15960412,0.4710597,0.15965648,0.5148701,0.16153875,0.52920014,0.16603446,0.51681876,0.1681902
Anomalous Hedges - Mini Vandals,954.3612030871768,51441.7532403861,0.6702225,16.835596,-5.2355415e-07,-1.5317275e-05,0.018257556,0.0007055513,129.19921875,0.45884064,0.12625244,0.49390498,0.13766979,0.5213355,0.1516108,0.4737629,0.1463995,0.48976037,0.1303221,0.45170638,0.14962588,0.48380578,0.13741796,0.48568246,0.13984728,0.45178127,0.13011172,0.4506635,0.13396181,0.5073469,0.12886979,0.44530094,0.13498124,0.4474221,0.14084622,0.45717368,0.13742688,0.48869517,0.13502525,0.47942165,0.14503145,0.4719926,0.14289108,0.45905998,0.13197,0.46726686,0.13347897,0.4848338,0.15482783,0.46884757,0.15243375,0.5166018,0.16841678,0.49809355,0.16769616,0.47775078,0.15696403,0.47151452,0.17018887,0.48074117,0.17121656,0.49248582,0.15977165,0.52403456,0.16546041,0.49470693,0.15682432,0.5131402,0.15653619,0.49585542,0.1640691,0.46483916,0.15686937,0.4892377,0.16363628,0.47015554,0.1590089,0.49398032,0.15824991,0.50245905,0.16604877,0.48095217,0.16145125,0.4837834,0.16013639,0.48229742,0.16171293,0.51534927,0.15688339,0.5022348,0.1611841,0.4893199,0.16011901,0.4902981,0.16523255,0.47770697,0.17635898,0.47166196,0.1565614,0.46471757,0.16402012,0.49401075,0.16156957,0.50570506,0.15748248
Anomalous Hedges - The Mini Vandals,765.3970902688094,100896.24120081702,0.54814655,16.735226,-2.5434545e-06,-6.673473e-05,0.019127095,0.00046410869,86.1328125,0.51672906,0.142477,0.49427822,0.13184902,0.50549173,0.13620739,0.49069402,0.13708071,0.4782661,0.13504575,0.48802865,0.15256418,0.50256664,0.13510205,0.48621184,0.13286468,0.4556381,0.13771756,0.49737713,0.1410744,0.47086537,0.13564971,0.49022645,0.12990484,0.52272743,0.14294942,0.506209,0.12960131,0.50535196,0.12954037,0.5314353,0.14608778,0.4675411,0.13944954,0.49902564,0.13203092,0.47308642,0.14113869,0.54167783,0.16404027,0.5237676,0.16081758,0.478298,0.16708644,0.51523817,0.16948494,0.51159894,0.1649636,0.5020627,0.1542969,0.5041563,0.17368488,0.5039524,0.1727463,0.5226568,0.16652551,0.5269762,0.1530679,0.51375,0.1596665,0.5085111,0.15958008,0.5120052,0.17247154,0.50456846,0.15770537,0.52588,0.15630503,0.51930404,0.1597194,0.4782065,0.17505768,0.531875,0.16044965,0.50997126,0.15969086,0.53359604,0.15225342,0.5139895,0.15241182,0.506832,0.1564395,0.5057292,0.16792989,0.514455,0.16567014,0.503432,0.15673639,0.5238594,0.15467939,0.5190646,0.15340869,0.4909802,0.17212138,0.50816697,0.16427822
Anomalous Hedges - The Mini Vandals,949.7079342754854,56348.53049224952,0.7064003,19.276613,8.0721486e-07,-4.3563386e-06,0.021042263,0.0007927181,129.19921875,0.4932354,0.13938932,0.49501306,0.1465765,0.49282563,0.14590138,0.46542856,0.14598297,0.48889732,0.1405015,0.49107584,0.1398993,0.49139848,0.14364481,0.48707438,0.12838645,0.487051,0.13779117,0.49526682,0.14121747,0.50204533,0.13965937,0.47216734,0.12697756,0.4628049,0.125294,0.51947427,0.13408986,0.48597014,0.14059308,0.5240919,0.1298792,0.50315934,0.13958631,0.49364337,0.13557307,0.4617052,0.13541286,0.5145772,0.16091731,0.47414628,0.15984392,0.519807,0.16182053,0.5204273,0.16084658,0.46543255,0.15776932,0.50868785,0.16651645,0.49507445,0.15575527,0.4716258,0.16990355,0.5053696,0.15631211,0.51102334,0.1606926,0.49978843,0.1700366,0.52387047,0.16034825,0.5026111,0.15650347,0.4559265,0.17031023,0.48188394,0.15885743,0.4780647,0.1641384,0.47727424,0.16416441,0.49990672,0.15287869,0.5151577,0.1652095,0.46196613,0.16833492,0.51209277,0.16049197,0.48410743,0.15395722,0.468085,0.15733461,0.5005199,0.16472527,0.48737746,0.15960412,0.4710597,0.15965648,0.5148701,0.16153875,0.52920014,0.16603446,0.51681876,0.1681902
Anomalous Hedges - The Mini Vandals,954.3612030871768,51441.7532403861,0.6702225,16.835596,-5.2355415e-07,-1.5317275e-05,0.018257556,0.0007055513,129.19921875,0.45884064,0.12625244,0.49390498,0.13766979,0.5213355,0.1516108,0.4737629,0.1463995,0.48976037,0.1303221,0.45170638,0.14962588,0.48380578,0.13741796,0.48568246,0.13984728,0.45178127,0.13011172,0.4506635,0.13396181,0.5073469,0.12886979,0.44530094,0.13498124,0.4474221,0.14084622,0.45717368,0.13742688,0.48869517,0.13502525,0.47942165,0.14503145,0.4719926,0.14289108,0.45905998,0.13197,0.46726686,0.13347897,0.4848338,0.15482783,0.46884757,0.15243375,0.5166018,0.16841678,0.49809355,0.16769616,0.47775078,0.15696403,0.47151452,0.17018887,0.48074117,0.17121656,0.49248582,0.15977165,0.52403456,0.16546041,0.49470693,0.15682432,0.5131402,0.15653619,0.49585542,0.1640691,0.46483916,0.15686937,0.4892377,0.16363628,0.47015554,0.1590089,0.49398032,0.15824991,0.50245905,0.16604877,0.48095217,0.16145125,0.4837834,0.16013639,0.48229742,0.16171293,0.51534927,0.15688339,0.5022348,0.1611841,0.4893199,0.16011901,0.4902981,0.16523255,0.47770697,0.17635898,0.47166196,0.1565614,0.46471757,0.16402012,0.49401075,0.16156957,0.50570506,0.15748248
As You Fade Away - NEFFEX,2780.899883276028,2137000.116311747,0.96485674,18.549032,-8.353335e-07,1.2733871e-05,0.014109846,0.005124185,161.4990234375,0.5206965,0.14327905,0.47427538,0.13885526,0.4987525,0.1411435,0.49068788,0.1425965,0.49551418,0.14161177,0.509709,0.14449453,0.5011451,0.1308346,0.4426383,0.12416391,0.48485693,0.14243816,0.48443756,0.13915184,0.50468594,0.14065272,0.5020012,0.14545384,0.4852429,0.13534388,0.5068839,0.13266763,0.4765941,0.13831496,0.5143551,0.14257513,0.4788636,0.13415903,0.47657478,0.13886009,0.4933364,0.13435596,0.56250286,0.16563208,0.50504494,0.15744174,0.5255991,0.15627709,0.53309965,0.15970948,0.5595828,0.15720342,0.5099716,0.16019389,0.49045238,0.15996453,0.5369543,0.16096386,0.4713381,0.15110822,0.5039976,0.16628154,0.5062604,0.15887912,0.49833328,0.15489933,0.48236996,0.15659718,0.5175383,0.15699495,0.5081891,0.16070092,0.4863541,0.16294713,0.53168,0.1636661,0.4836363,0.16985321,0.47488967,0.17163515,0.50368774,0.15560484,0.5141137,0.14807907,0.5263465,0.14969766,0.48780861,0.15403473,0.5202846,0.16211557,0.56485265,0.15609857,0.5075308,0.15663783,0.5017839,0.15664026,0.50576097,0.15273906,0.5066753,0.160045
As You Fade Away - NEFFEX,3212.3631018958654,1915153.862196968,1.224201,32.85503,1.1534477e-06,-2.1729817e-05,0.019078316,0.0133594135,161.4990234375,0.53290397,0.13310046,0.5329862,0.13448562,0.5147137,0.13684127,0.4890765,0.1386599,0.4875601,0.13833576,0.45276222,0.13328753,0.50302005,0.12640451,0.5119162,0.13015641,0.5398706,0.13957514,0.50954777,0.13088198,0.51191217,0.1260625,0.48257175,0.1382701,0.48077634,0.13168244,0.5041279,0.13560934,0.50644153,0.13380116,0.5104098,0.13903995,0.4776413,0.13438194,0.4583175,0.14304869,0.48104164,0.13145675,0.50823104,0.17161731,0.4984396,0.16062495,0.5004878,0.15755405,0.49880832,0.14894047,0.5054883,0.15311876,0.4670116,0.17305133,0.49304205,0.16614538,0.47054815,0.15556195,0.4845276,0.15554997,0.49889487,0.15656841,0.52664757,0.16051872,0.52732486,0.15152147,0.45294157,0.15929662,0.48905522,0.17474203,0.48825234,0.16254732,0.50948465,0.16782111,0.4764347,0.15444879,0.4838818,0.17111564,0.52462065,0.16104333,0.5173174,0.15718612,0.49989957,0.16813146,0.4646016,0.15934628,0.47828683,0.16377093,0.50680506,0.16376089,0.49343413,0.15159115,0.4957757,0.16663454,0.46710944,0.16865386,0.51724994,0.16913666,0.5000708,0.16389735
As You Fade Away - NEFFEX,3505.605160229524,1410762.44311166,2.2489727,74.47051,1.9452205e-05,1.9059089e-05,0.060243107,0.015210602,79.50721153846153,0.51010793,0.1400435,0.4812888,0.13542338,0.5039448,0.1335137,0.5269825,0.1348541,0.52236265,0.12777667,0.514576,0.14285217,0.5029221,0.12390949,0.5231674,0.12709789,0.5038464,0.15022975,0.5003312,0.14176221,0.4854793,0.13542819,0.5073088,0.13402438,0.5174455,0.13267353,0.5166743,0.13574289,0.4846266,0.12916328,0.49563396,0.13338937,0.5042852,0.13161467,0.48504505,0.12907745,0.489033,0.13943051,0.5266951,0.15753837,0.50294334,0.17093302,0.5514042,0.16087739,0.498559,0.15921457,0.52510726,0.16242559,0.5282007,0.150985,0.5355134,0.16002822,0.48526868,0.14876397,0.51429045,0.16571121,0.48326635,0.16443701,0.5059671,0.1508709,0.49943772,0.15895292,0.47880036,0.16269408,0.48730326,0.1515558,0.5289506,0.15148595,0.48055592,0.16161165,0.49351645,0.1529114,0.52694535,0.15271589,0.50569475,0.15656087,0.5116892,0.16224815,0.49234772,0.16928764,0.5034996,0.17177677,0.4978656,0.16224962,0.5008221,0.16287999,0.49787265,0.17219904,0.5189918,0.15628684,0.48675632,0.1526171,0.49847847,0.16222535,0.5080534,0.15842016
As You Fade Away - NEFFEX,3030.2756570031383,1735533.7116644918,1.7500767,55.719852,-2.580879e-05,-4.2257627e-05,0.050420966,0.008305467,107.666015625,0.5073673,0.13628188,0.51868916,0.13708737,0.5027497,0.13614349,0.50259477,0.13344602,0.51113343,0.13708973,0.49657232,0.1319612,0.52118176,0.13562514,0.48383892,0.13726711,0.5150003,0.1441231,0.5017051,0.13766436,0.5285025,0.13485633,0.51353157,0.13549712,0.49561056,0.150237,0.5085802,0.13077536,0.5044541,0.13938603,0.49382818,0.13694553,0.49441397,0.12900372,0.49756497,0.13718304,0.51066154,0.14532892,0.49000216,0.16186343,0.47530475,0.15814516,0.5060617,0.16382809,0.5012414,0.16772994,0.50437087,0.1607848,0.502576,0.14475267,0.5221756,0.1543214,0.4967145,0.14967354,0.4990994,0.15626642,0.47117186,0.15144221,0.47806215,0.16767314,0.5101888,0.15641932,0.49709454,0.1688333,0.5284157,0.16868035,0.48923826,0.16761565,0.50362134,0.15958026,0.51338184,0.16066197,0.5144017,0.1570502,0.4799037,0.16327053,0.52244556,0.15568058,0.50033534,0.15903807,0.5098679,0.15958409,0.49319512,0.15116367,0.46636897,0.16449526,0.50388527,0.16840927,0.51846504,0.16795516,0.48909387,0.16148147,0.49060813,0.16406062,0.5139472,0.1672705
Awful - josh pan,828.8628270021541,619715.8454555811,0.28248858,17.490137,0.00015313695,0.00014159388,0.015084777,0.0051187295,41.015625,0.4949465,0.13268359,0.5280904,0.13382246,0.47737744,0.14053686,0.5142318,0.14326967,0.48989755,0.13922323,0.51644117,0.14364094,0.4753331,0.13750666,0.48573574,0.13752921,0.51603717,0.12749863,0.4734197,0.14115368,0.51147836,0.1391435,0.508822,0.12981965,0.50341374,0.14300522,0.5038,0.13427109,0.50716025,0.13619743,0.5086004,0.13248388,0.49967453,0.13845988,0.514739,0.1313827,0.4948953,0.1278268,0.49855193,0.155772,0.50061476,0.14979073,0.50222296,0.1624959,0.50931454,0.17170136,0.48767996,0.16362095,0.4968605,0.16682486,0.49495572,0.16232109,0.49629807,0.16614017,0.5450734,0.15610975,0.4571147,0.15860304,0.492019,0.164527,0.48246098,0.16425958,0.46111718,0.16160114,0.4575177,0.1594706,0.50083125,0.1551601,0.47602358,0.15405604,0.47027665,0.15689096,0.5093659,0.15568887,0.5117944,0.1588388,0.5283645,0.16072471,0.5274472,0.16173069,0.4821787,0.15631771,0.507553,0.15182462,0.49634892,0.16343164,0.49038973,0.1597766,0.49276334,0.159762,0.5075842,0.1614012,0.5131804,0.15383533,0.5232177,0.16064855
Awful - josh pan,1562.5276063285826,3164888.5839212043,0.5581025,34.140976,9.975879e-05,0.00039984044,0.0248833,0.013282545,82.03125,0.51919496,0.13148674,0.5154054,0.15226454,0.5028031,0.14343862,0.49958006,0.14854857,0.43255377,0.13487235,0.5316209,0.13870367,0.50125223,0.13641198,0.50915176,0.149799,0.51245445,0.14330916,0.45143205,0.13991937,0.49624306,0.13598676,0.49442732,0.16670233,0.44993025,0.13005821,0.4926523,0.13904773,0.5029464,0.1485858,0.51273733,0.16034031,0.49083433,0.16836093,0.50508523,0.15555292,0.48660547,0.14445134,0.48940134,0.15786494,0.47382435,0.15545869,0.46548104,0.16378841,0.52215374,0.16143346,0.48958725,0.15862148,0.46400928,0.17211977,0.48708144,0.15763117,0.45689565,0.15660557,0.48768005,0.16244027,0.4714319,0.17327526,0.50720024,0.16315433,0.49868336,0.16733709,0.46240586,0.17868409,0.4633173,0.18126462,0.46994463,0.17136523,0.5199728,0.17438604,0.47084695,0.16034058,0.46608058,0.17153254,0.47914284,0.16308144,0.48050252,0.157191,0.49869353,0.1513329,0.48635235,0.16144454,0.45324367,0.16962987,0.5054735,0.17619303,0.52312344,0.15783569,0.46180663,0.16354081,0.46712533,0.16779205,0.49173513,0.16817659,0.506296,0.16700225
Awful - josh pan,2318.701719162401,3209049.3642668813,0.62876976,33.85672,0.00019694105,0.0006078182,0.024915842,0.013194125,161.4990234375,0.47374967,0.13306937,0.54780704,0.14517212,0.52912074,0.13703285,0.5105421,0.1377785,0.5168007,0.13600077,0.49977344,0.14242005,0.45810083,0.1300278,0.51618546,0.1410921,0.53454155,0.12971024,0.4847161,0.14265819,0.49150708,0.13106272,0.54921585,0.13122834,0.48565337,0.13270062,0.5011785,0.13802934,0.50457066,0.14404978,0.5484385,0.14170785,0.5304303,0.14208405,0.513606,0.13826491,0.52140933,0.14215957,0.48920947,0.14796253,0.46008474,0.15580575,0.45300776,0.15593052,0.4369503,0.16967598,0.51926315,0.16677165,0.46364576,0.16499639,0.4286221,0.17036343,0.54078215,0.15326202,0.43035048,0.16857727,0.46003494,0.15797353,0.49288067,0.15436682,0.5525138,0.16209905,0.50335133,0.16746558,0.47680274,0.15236752,0.4932744,0.17513967,0.51113987,0.16103801,0.53119195,0.15904085,0.504362,0.16276404,0.46634784,0.157864,0.47589707,0.16035095,0.51352274,0.15964282,0.46523708,0.16649573,0.50794977,0.16259924,0.48723,0.1631324,0.47419387,0.15919107,0.49155712,0.15953602,0.50990903,0.1545662,0.4764615,0.18127042,0.52104986,0.16846268
Backwoods BBQ - Chris Haugen,1427.5395374774475,190914.4098498091,0.80171573,10.456208,7.2887417e-07,-1.9123554e-05,0.008537465,0.001781756,117.45383522727272,0.506737,0.14020623,0.47324997,0.1471271,0.5467748,0.13671227,0.46915844,0.13914308,0.5018592,0.13149482,0.49934083,0.14145212,0.4859111,0.14264101,0.50001234,0.13730389,0.49545124,0.15169668,0.51018023,0.14054225,0.4753479,0.13951659,0.49465126,0.14296909,0.50899756,0.1389805,0.50458056,0.1289446,0.49856174,0.13851118,0.4953235,0.14041656,0.48682147,0.13509816,0.4946234,0.141387,0.47464576,0.1448683,0.49306107,0.16477656,0.5118424,0.16576506,0.5007612,0.16240409,0.4847971,0.15937108,0.47824135,0.16252072,0.47612634,0.16455908,0.48667735,0.1582677,0.47398195,0.1637704,0.5197539,0.16633107,0.4651777,0.16633572,0.4944354,0.17124781,0.5273217,0.16596682,0.48447934,0.1672942,0.4884449,0.16087458,0.52071714,0.15617608,0.45349875,0.15838315,0.51729643,0.16716927,0.4844823,0.17494014,0.47834173,0.17051558,0.5056101,0.16354427,0.4823224,0.1576153,0.493678,0.1630352,0.50359976,0.16276808,0.5258225,0.16631201,0.5041419,0.15393749,0.49188694,0.16745567,0.5039741,0.15877214,0.4901658,0.16347371,0.51271266,0.16613321
Bay Street Billionaires - Squadda B,4690.83837783634,5974757.761936642,1.7675141,31.594307,0.00013196157,-0.0002612427,0.021633998,0.009756567,92.28515625,0.48825607,0.13774867,0.5023369,0.15154766,0.4695481,0.13780074,0.49587968,0.13760886,0.49918774,0.13495278,0.48028806,0.14304584,0.49731025,0.14565223,0.48708972,0.15211344,0.529389,0.14039733,0.4971825,0.13667636,0.45757893,0.13492306,0.48551717,0.13714194,0.47054985,0.13789488,0.49612957,0.14044838,0.46217027,0.12863226,0.45913696,0.14166969,0.49397123,0.13057686,0.48198107,0.13952483,0.4957902,0.14683221,0.50657624,0.15918663,0.52979124,0.15441743,0.56785464,0.16632172,0.5566855,0.15627512,0.49049395,0.15644173,0.5162195,0.16453294,0.5094841,0.16678023,0.49369192,0.1646243,0.489268,0.16034822,0.49366808,0.171646,0.51101816,0.17217846,0.5118736,0.18010905,0.5231856,0.16280155,0.47812968,0.17274633,0.50532115,0.17444459,0.48324466,0.17565522,0.47644657,0.16856007,0.47567,0.16521403,0.52307284,0.16263993,0.49744853,0.16121857,0.50111353,0.17084892,0.49747452,0.16647646,0.480066,0.16326377,0.46113148,0.168434,0.46410713,0.16722207,0.4315675,0.15881886,0.45616555,0.16346043,0.5203474,0.16406289,0.5062266,0.1518147
Bay Street Billionaires - Squadda B,4696.686927592251,5994936.694761791,1.7966933,32.176807,0.00017486246,-0.0003017572,0.021982538,0.0097338725,92.28515625,0.5219837,0.12759729,0.49193987,0.13666056,0.5112762,0.13474472,0.51117665,0.1323387,0.50801027,0.1325766,0.5006772,0.12877177,0.46878883,0.12583026,0.5156817,0.14088148,0.5048878,0.1429965,0.4434062,0.13580322,0.53259176,0.13908406,0.5041663,0.13208492,0.54793155,0.12826395,0.51916796,0.15095153,0.504123,0.13958867,0.4882081,0.13807474,0.5268349,0.13758357,0.5139517,0.14366211,0.5357162,0.12985398,0.5123803,0.16231708,0.47761688,0.15615982,0.51649886,0.15994355,0.5084217,0.16594109,0.4999724,0.15919513,0.50194657,0.15170267,0.48248044,0.16076297,0.5002904,0.1544688,0.5026988,0.1592422,0.55512476,0.17010589,0.46989313,0.16436401,0.47591868,0.16502512,0.5209177,0.16406405,0.50130385,0.17622855,0.49823856,0.16230962,0.5215227,0.15884352,0.52182573,0.16383882,0.4789676,0.15747885,0.48671517,0.16426775,0.5233113,0.16122322,0.51743996,0.1662953,0.5036408,0.15381692,0.51124716,0.15007178,0.48367852,0.1579093,0.47996178,0.15985832,0.54437983,0.15272307,0.5006963,0.1684635,0.47727722,0.16092396,0.51875067,0.14748332
Baym Rebin in Palestina - E's Jammy Jams,1788.3474300669182,263704.9793115826,0.68165517,18.96672,-9.596514e-07,8.300059e-07,0.018690757,0.0023495685,114.84375,0.5038204,0.13050503,0.47296464,0.13765986,0.49025008,0.12993132,0.51227325,0.13353314,0.503703,0.13328977,0.49102983,0.13425392,0.5300639,0.13040024,0.4992483,0.13739465,0.5111428,0.1353634,0.5364065,0.12903112,0.50517887,0.13158034,0.49905023,0.13845505,0.5313074,0.13259111,0.5138404,0.1339304,0.47072685,0.13274893,0.52181077,0.13400191,0.5132925,0.13339324,0.48927212,0.13293763,0.4919016,0.12056605,0.5237124,0.16578552,0.51266444,0.15620549,0.5347351,0.15215644,0.5041255,0.16487357,0.50558674,0.15729508,0.4704268,0.15402427,0.50470364,0.1544942,0.45557633,0.16008905,0.49765405,0.15971419,0.5102282,0.1714224,0.4672218,0.1586515,0.5204452,0.15575668,0.47838205,0.1633195,0.5317039,0.16622588,0.5286072,0.16094835,0.5235225,0.15773919,0.5023686,0.15524107,0.48045343,0.15879655,0.5028632,0.1638318,0.531735,0.16502225,0.5031553,0.15997262,0.50061893,0.16459487,0.49956933,0.15407176,0.4816926,0.16299339,0.5269538,0.15633218,0.49106985,0.15825257,0.47146407,0.15233223,0.5116227,0.15001082,0.46320534,0.15902548
Baym Rebin in Palestina - E's Jammy Jams,1810.5155744893432,294422.16420182923,0.8464661,23.352697,1.2083779e-06,4.934486e-06,0.022684783,0.0030197462,114.84375,0.5093482,0.12651043,0.4386647,0.13536716,0.5239473,0.12849861,0.5099208,0.13551058,0.4893447,0.13505824,0.51082724,0.12517661,0.50048006,0.13460255,0.49798125,0.12500985,0.4850118,0.12935835,0.48689553,0.14291593,0.51131505,0.13281749,0.48978984,0.13681342,0.49623242,0.1254959,0.49019304,0.14191726,0.48288676,0.13563308,0.5575272,0.13595735,0.5034705,0.13641106,0.4845064,0.14165999,0.4810475,0.1398766,0.47629437,0.15442666,0.46854275,0.1574851,0.46791562,0.1591584,0.4661807,0.15406771,0.49572545,0.15718001,0.50142,0.16530621,0.49856257,0.16528752,0.5179879,0.15636387,0.5095955,0.16415381,0.48945934,0.16167219,0.4929804,0.16293816,0.4930749,0.14307818,0.527571,0.1644857,0.51190794,0.15643373,0.5288997,0.158932,0.505797,0.1480851,0.46681976,0.1698999,0.5569502,0.17190866,0.5081627,0.15747316,0.5096163,0.15507884,0.49091172,0.1574414,0.51282686,0.16626838,0.50304806,0.16676053,0.4653949,0.15728131,0.507542,0.15777615,0.51682067,0.15250483,0.5049394,0.16254203,0.463101,0.15798707,0.5049726,0.15844129
Baym Rebin in Palestina - E's Jammy Jams,1779.1008429871392,394893.5995654959,0.7277614,18.842607,-8.655502e-07,-6.0910834e-06,0.017782126,0.0025554814,114.84375,0.4926165,0.13451344,0.47797617,0.12868546,0.4546606,0.1375142,0.46910012,0.1547344,0.48713106,0.12556691,0.4777284,0.1289874,0.4850004,0.13407914,0.48884672,0.13449338,0.5052538,0.14726311,0.5006581,0.13757674,0.49175414,0.12970473,0.48026255,0.14131676,0.47313267,0.13113552,0.4909793,0.13508545,0.48542646,0.13772091,0.5305923,0.1324904,0.5125549,0.14256458,0.48282513,0.14754081,0.4970413,0.13633722,0.49942392,0.16170466,0.50717276,0.16530153,0.50343037,0.16253933,0.51951426,0.15843889,0.483743,0.1498585,0.48125595,0.16736399,0.48900467,0.15673874,0.49278468,0.16616331,0.49130726,0.1604519,0.48667526,0.17162211,0.45923504,0.16833411,0.4953486,0.17226963,0.5018698,0.16774282,0.5225291,0.15838656,0.51955783,0.15489589,0.5257557,0.17014876,0.48837462,0.15738174,0.46605158,0.15469173,0.47179246,0.17122622,0.498689,0.16102229,0.52233064,0.16488966,0.48503667,0.16204259,0.48919445,0.16135076,0.5122892,0.1552524,0.49337664,0.15294,0.4828785,0.16431873,0.4957305,0.16037014,0.506547,0.160188,0.5034574,0.1603612
Baym Rebin in Palestina - E's Jammy Jams,1832.951986857083,449987.2355889499,0.89052016,25.804325,2.3172583e-07,1.1795393e-05,0.02432116,0.0035892236,114.84375,0.5091564,0.13693476,0.4610702,0.13788316,0.48458946,0.14690298,0.50514555,0.13492113,0.49321327,0.1427123,0.48321697,0.12879626,0.5136856,0.1334534,0.51022995,0.1281743,0.5300386,0.119458035,0.4797039,0.14398132,0.470015,0.1361281,0.5045427,0.14128111,0.49840724,0.13853182,0.48714855,0.1448831,0.49489647,0.129181,0.49751607,0.13296254,0.4751276,0.124678545,0.5163943,0.1397944,0.48000616,0.1367004,0.47340995,0.15612778,0.5343991,0.15169849,0.486728,0.15964073,0.49198216,0.16080058,0.48674917,0.16273616,0.50958747,0.1567095,0.53406084,0.16669287,0.50408757,0.15554759,0.46175727,0.15558986,0.49415463,0.1696477,0.5152454,0.16066487,0.53255093,0.16179651,0.44833842,0.16470316,0.5280252,0.16935533,0.45400572,0.17250402,0.5197401,0.15121241,0.47661978,0.16858411,0.5318869,0.16032007,0.50580615,0.16742042,0.4982806,0.16401681,0.48481655,0.15184489,0.5178573,0.16326112,0.49892005,0.16198906,0.50346184,0.15831243,0.5026123,0.14639732,0.4954408,0.15145223,0.5080183,0.16640148,0.50530785,0.15261379,0.500498,0.15339132
